onset	duration	trial_type	weight
278.013	1	scene_nontarget_nbackparam	0.5
280.014	1	scene_nontarget_nbackparam	0.5
282.015	1	scene_junk_ons	1
306.008	1	scene_nontarget_nbackparam	-0.5
308.009	1	scene_nontarget_nbackparam	-0.5
310.01	1	scene_nontarget_nbackparam	-0.5
312.01	1	scene_target_nbackparam	-0.5
314.01099999999997	1	scene_target_nbackparam	-0.5
316.012	1	scene_junk_ons	1
318.013	1	scene_junk_ons	1
320.014	1	scene_nontarget_nbackparam	-0.5
322.014	1	scene_dist_rtparam	0.187
324.015	1	scene_nontarget_nbackparam	-0.5
372.01800000000003	1	faces_nontarget_rtparam	-0.05
374.019	1	faces_target_rtparam	-0.102
376.02	1	faces_nontarget_rtparam	0.073
378.02099999999996	1	faces_nontarget_rtparam	0.038
380.022	1	faces_dist_nbackparam	-0.455
382.023	1	faces_target_rtparam	0.027999999999999997
384.023	1	faces_dist_nbackparam	-0.455
386.024	1	faces_nontarget_rtparam	0.032
388.025	1	faces_target_rtparam	0.068
390.026	1	faces_target_rtparam	0.037000000000000005
394.027	1	faces_nontarget_rtparam	0.114
396.01199999999994	1	faces_nontarget_rtparam	0.063
398.01199999999994	1	faces_nontarget_rtparam	0.18100000000000002
400.01300000000003	1	faces_dist_nbackparam	0.545
402.014	1	faces_nontarget_rtparam	0.14
404.015	1	faces_nontarget_rtparam	0.163
406.01599999999996	1	faces_nontarget_rtparam	0.11699999999999999
408.01599999999996	1	faces_target_rtparam	0.231
410.017	1	faces_target_rtparam	0.243
412.01800000000003	1	faces_nontarget_rtparam	-0.005
416.02	1	scene_nontarget_nbackparam	0.5
418.02099999999996	1	scene_nontarget_nbackparam	0.5
420.02099999999996	1	scene_target_nbackparam	0.5
422.022	1	scene_target_nbackparam	0.5
424.023	1	scene_nontarget_nbackparam	0.5
426.00699999999995	1	scene_dist_rtparam	0.054000000000000006
428.00800000000004	1	scene_dist_rtparam	0.124
430.009	1	scene_nontarget_nbackparam	0.5
432.01	1	scene_target_nbackparam	0.5
434.01	1	scene_target_nbackparam	0.5
