onset	duration	trial_type	weight
2.0171	1.0	abs_coh	-1.4286
5.5171	1.0	abs_coh	-31.4286
8.7671	1.0	abs_coh	-21.4286
14.5171	1.0	abs_coh	-1.4286
19.2671	1.0	abs_coh	38.5714
26.7661	1.0	abs_coh	-21.4286
30.5161	1.0	abs_coh	-21.4286
34.2661	1.0	abs_coh	-1.4286
37.2661	1.0	abs_coh	38.5714
44.0161	1.0	abs_coh	-21.4286
49.0161	1.0	abs_coh	-21.4286
54.5161	1.0	abs_coh	-31.4286
60.0161	1.0	abs_coh	-21.4286
63.5161	1.0	abs_coh	38.5714
66.7661	1.0	abs_coh	38.5714
73.0151	1.0	abs_coh	-31.4286
77.5151	1.0	abs_coh	-1.4286
81.2651	1.0	abs_coh	-1.4286
87.0151	1.0	abs_coh	38.5714
92.5151	1.0	abs_coh	-1.4286
96.2651	1.0	abs_coh	-1.4286
99.5151	1.0	abs_coh	-1.4286
106.0142	1.0	abs_coh	-31.4286
110.5142	1.0	abs_coh	-21.4286
113.5142	1.0	abs_coh	38.5714
121.2642	1.0	abs_coh	-21.4286
128.5142	1.0	abs_coh	38.5714
135.2642	1.0	abs_coh	38.5714
140.2642	1.0	abs_coh	-1.4286
146.7632	1.0	abs_coh	-1.4286
150.0132	1.0	abs_coh	38.5714
157.2632	1.0	abs_coh	38.5714
162.5132	1.0	abs_coh	38.5714
167.2632	1.0	abs_coh	-21.4286
171.2632	1.0	abs_coh	-21.4286
176.2632	1.0	abs_coh	-1.4286
180.7632	1.0	abs_coh	-1.4286
185.2622	1.0	abs_coh	-21.4286
195.2622	1.0	abs_coh	38.5714
200.2622	1.0	abs_coh	38.5714
204.7622	1.0	abs_coh	-21.4286
210.2622	1.0	abs_coh	38.5714
213.7622	1.0	abs_coh	-31.4286
216.7622	1.0	abs_coh	-31.4286
220.7622	1.0	abs_coh	-1.4286
225.261	1.0	abs_coh	-21.4286
233.261	1.0	abs_coh	-21.4286
238.261	1.0	abs_coh	38.5714
241.511	1.0	abs_coh	38.5714
245.261	1.0	abs_coh	-1.4286
249.011	1.0	abs_coh	-1.4286
254.511	1.0	abs_coh	-31.4286
259.261	1.0	abs_coh	-21.4286
267.51	1.0	abs_coh	-21.4286
271.76	1.0	abs_coh	-1.4286
276.51	1.0	abs_coh	-31.4286
280.26	1.0	abs_coh	-31.4286
284.76	1.0	abs_coh	-21.4286
291.26	1.0	abs_coh	38.5714
299.009	1.0	abs_coh	-21.4286
306.009	1.0	abs_coh	-21.4286
312.009	1.0	abs_coh	38.5714
320.259	1.0	abs_coh	38.5714
325.009	1.0	abs_coh	38.5714
331.509	1.0	abs_coh	-1.4286
338.5081	1.0	abs_coh	-1.4286
346.5081	1.0	abs_coh	-21.4286
352.7581	1.0	abs_coh	38.5714
357.5081	1.0	abs_coh	38.5714
363.0081	1.0	abs_coh	-21.4286
366.7581	1.0	abs_coh	-21.4286
371.0081	1.0	abs_coh	-31.4286
374.2581	1.0	abs_coh	-21.4286
377.5071	1.0	abs_coh	-1.4286
381.5071	1.0	abs_coh	-1.4286
385.5071	1.0	abs_coh	-21.4286
392.2571	1.0	abs_coh	-31.4286
395.5071	1.0	abs_coh	-1.4286
399.2571	1.0	abs_coh	38.5714
406.0071	1.0	abs_coh	-31.4286
409.7571	1.0	abs_coh	-1.4286
416.5071	1.0	abs_coh	-1.4286
422.5071	1.0	abs_coh	38.5714
428.2571	1.0	abs_coh	-1.4286
