onset	duration	trial_type
12.0	4.0	face
14.0	0.5	response
20.0	4.0	number
32.0	4.0	body
32.5	0.5	response
36.0	4.0	place
40.0	4.0	body
44.0	4.0	place
44.5	0.5	response
48.0	4.0	body
51.5	0.5	response
52.0	4.0	face
60.0	4.0	guitar
61.5	0.5	response
64.0	4.0	limb
72.0	4.0	house
73.0	0.5	response
76.0	4.0	word
80.0	4.0	face
84.0	4.0	guitar
87.0	0.5	response
88.0	4.0	car
91.5	0.5	response
96.0	4.0	body
100.0	4.0	word
103.5	0.5	response
104.0	4.0	house
108.0	4.0	face
112.0	4.0	house
114.0	0.5	response
116.0	4.0	guitar
120.0	4.0	body
121.0	0.5	response
128.0	4.0	guitar
132.0	4.0	place
134.0	0.5	response
136.0	4.0	word
138.5	0.5	response
140.0	4.0	car
144.0	4.0	face
148.0	4.0	face
149.5	0.5	response
152.0	4.0	word
156.0	4.0	guitar
158.0	0.5	response
160.0	4.0	place
163.0	0.5	response
164.0	4.0	house
168.0	4.0	car
172.0	4.0	car
184.0	4.0	house
187.0	0.5	response
188.0	4.0	place
196.0	4.0	face
199.0	0.5	response
200.0	4.0	limb
204.0	4.0	guitar
208.0	4.0	number
216.0	4.0	number
217.5	0.5	response
220.0	4.0	limb
223.0	0.5	response
224.0	4.0	body
228.0	4.0	number
232.0	4.0	place
240.0	4.0	face
244.0	4.0	car
247.5	0.5	response
248.0	4.0	face
250.0	0.5	response
252.0	4.0	number
254.5	0.5	response
256.0	4.0	limb
259.0	0.5	response
260.0	4.0	car
262.5	0.5	response
264.0	4.0	number
267.0	0.5	response
268.0	4.0	word
270.0	0.5	response
272.0	4.0	word
276.0	4.0	face
278.5	0.5	response
280.0	4.0	limb
283.0	0.5	response
284.0	4.0	limb
288.0	4.0	face
290.5	0.5	response
292.0	4.0	face
296.0	4.0	house
