onset	duration	trial_type	weight
2.016	1	scene_nontarget_nbackparam	0.5
4.0169999999999995	1	scene_dist_rtparam	-0.051
6.018	1	scene_nontarget_nbackparam	0.5
8.019	1	scene_junk_ons	1
10.02	1	scene_nontarget_nbackparam	0.5
12.02	1	scene_nontarget_nbackparam	0.5
14.005	1	scene_target_nbackparam	0.545
16.005	1	scene_nontarget_nbackparam	0.5
18.006	1	scene_dist_rtparam	-0.14300000000000002
20.007	1	scene_target_nbackparam	0.545
46.018	1	faces_nontarget_rtparam	-0.136
48.019	1	faces_nontarget_rtparam	-0.139
50.019	1	faces_nontarget_rtparam	-0.065
52.02	1	faces_nontarget_rtparam	0.009000000000000001
54.021	1	faces_nontarget_rtparam	-0.038
56.022	1	faces_nontarget_rtparam	0.015
58.023	1	faces_target_rtparam	-0.017
60.023999999999994	1	faces_nontarget_rtparam	0.122
62.023999999999994	1	faces_target_rtparam	-0.095
64.025	1	faces_nontarget_rtparam	-0.026000000000000002
68.01	1	scene_nontarget_nbackparam	-0.5
70.01100000000001	1	scene_nontarget_nbackparam	-0.5
72.012	1	scene_junk_ons	1
74.013	1	scene_target_nbackparam	-0.455
76.013	1	scene_target_nbackparam	-0.455
78.014	1	scene_nontarget_nbackparam	-0.5
80.015	1	scene_dist_rtparam	-0.022000000000000002
82.016	1	scene_nontarget_nbackparam	-0.5
84.01700000000001	1	scene_nontarget_nbackparam	-0.5
86.01799999999999	1	scene_dist_rtparam	-0.156
112.012	1	faces_nontarget_rtparam	-0.002
114.012	1	faces_target_rtparam	-0.002
116.01299999999999	1	faces_nontarget_rtparam	-0.157
118.014	1	faces_dist_nbackparam	-0.455
120.015	1	faces_nontarget_rtparam	0.028999999999999998
122.016	1	faces_nontarget_rtparam	-0.042
124.01700000000001	1	faces_nontarget_rtparam	-0.095
126.01700000000001	1	faces_target_rtparam	-0.09300000000000001
128.018	1	faces_nontarget_rtparam	-0.12300000000000001
130.019	1	faces_nontarget_rtparam	0.11800000000000001
154.012	1	scene_nontarget_nbackparam	0.5
156.013	1	scene_nontarget_nbackparam	0.5
158.014	1	scene_nontarget_nbackparam	0.5
160.015	1	scene_nontarget_nbackparam	0.5
162.015	1	scene_nontarget_nbackparam	0.5
164.016	1	scene_nontarget_nbackparam	0.5
166.017	1	scene_nontarget_nbackparam	0.5
168.018	1	scene_nontarget_nbackparam	0.5
170.019	1	scene_target_nbackparam	0.545
172.019	1	scene_target_nbackparam	0.545
198.013	1	faces_nontarget_rtparam	0.226
200.014	1	faces_nontarget_rtparam	-0.023
202.015	1	faces_nontarget_rtparam	-0.003
204.016	1	faces_dist_nbackparam	0.545
206.017	1	faces_nontarget_rtparam	0.175
208.018	1	faces_target_rtparam	0.344
210.018	1	faces_junk_ons	1
212.019	1	faces_target_rtparam	-0.042
214.02	1	faces_target_rtparam	0.055999999999999994
216.021	1	faces_dist_nbackparam	0.545
220.023	1	scene_nontarget_nbackparam	-0.5
222.007	1	scene_nontarget_nbackparam	-0.5
224.00799999999998	1	scene_dist_rtparam	-0.1
226.00799999999998	1	scene_dist_rtparam	-0.159
228.00900000000001	1	scene_target_nbackparam	-0.455
230.01	1	scene_dist_rtparam	-0.17800000000000002
232.011	1	scene_nontarget_nbackparam	-0.5
234.012	1	scene_nontarget_nbackparam	-0.5
236.012	1	scene_target_nbackparam	-0.455
238.013	1	scene_target_nbackparam	-0.455
264.024	1	faces_nontarget_rtparam	-0.008
266.025	1	faces_nontarget_rtparam	0.083
268.026	1	faces_nontarget_rtparam	-0.066
270.026	1	faces_nontarget_rtparam	-0.063
272.01099999999997	1	faces_nontarget_rtparam	0.068
274.01099999999997	1	faces_dist_nbackparam	-0.455
276.012	1	faces_dist_nbackparam	-0.455
278.013	1	faces_target_rtparam	-0.135
280.014	1	faces_nontarget_rtparam	0.001
