onset	duration	trial_type	weight
24.009	1	faces_nontarget_rtparam	0.201
26.01	1	faces_nontarget_rtparam	0.07200000000000001
28.011	1	faces_nontarget_rtparam	0.004
30.011	1	faces_target_rtparam	0.028999999999999998
32.012	1	faces_nontarget_rtparam	-0.009000000000000001
34.013000000000005	1	faces_nontarget_rtparam	-0.035
36.014	1	faces_junk_ons	1
38.015	1	faces_nontarget_rtparam	0.09699999999999999
40.015	1	faces_target_rtparam	-0.049
42.016000000000005	1	faces_nontarget_rtparam	0.012
46.018	1	faces_nontarget_rtparam	0.022000000000000002
48.019	1	faces_nontarget_rtparam	-0.136
50.02	1	faces_nontarget_rtparam	0.008
52.02	1	faces_nontarget_rtparam	-0.131
54.021	1	faces_nontarget_rtparam	-0.12300000000000001
56.022	1	faces_dist_nbackparam	-0.5710000000000001
58.023	1	faces_nontarget_rtparam	-0.035
60.023999999999994	1	faces_nontarget_rtparam	-0.111
62.025	1	faces_target_rtparam	-0.05
64.025	1	faces_target_rtparam	-0.037000000000000005
90.02	1	scene_nontarget_nbackparam	-0.5
92.02	1	scene_nontarget_nbackparam	-0.5
94.021	1	scene_nontarget_nbackparam	-0.5
96.005	1	scene_nontarget_nbackparam	-0.5
98.006	1	scene_nontarget_nbackparam	-0.5
100.007	1	scene_nontarget_nbackparam	-0.5
102.008	1	scene_nontarget_nbackparam	-0.5
104.009	1	scene_nontarget_nbackparam	-0.5
106.01	1	scene_target_nbackparam	-0.4
108.01	1	scene_nontarget_nbackparam	-0.5
112.012	1	scene_nontarget_nbackparam	0.5
114.01299999999999	1	scene_nontarget_nbackparam	0.5
116.014	1	scene_dist_rtparam	0.128
118.015	1	scene_nontarget_nbackparam	0.5
120.015	1	scene_nontarget_nbackparam	0.5
122.016	1	scene_nontarget_nbackparam	0.5
124.01700000000001	1	scene_junk_ons	1
126.01799999999999	1	scene_nontarget_nbackparam	0.5
128.019	1	scene_dist_rtparam	-0.22
130.019	1	scene_nontarget_nbackparam	0.5
176.02200000000002	1	faces_nontarget_rtparam	0.015
178.023	1	faces_nontarget_rtparam	-0.053
180.024	1	faces_nontarget_rtparam	-0.08800000000000001
182.024	1	faces_dist_nbackparam	0.429
184.025	1	faces_dist_nbackparam	0.429
186.02599999999998	1	faces_junk_ons	1
188.01	1	faces_junk_ons	1
190.011	1	faces_nontarget_rtparam	-0.032
192.012	1	faces_dist_nbackparam	0.429
194.013	1	faces_dist_nbackparam	0.429
198.014	1	faces_nontarget_rtparam	0.052000000000000005
200.015	1	faces_nontarget_rtparam	0.052000000000000005
202.016	1	faces_junk_ons	1
204.017	1	faces_junk_ons	1
206.018	1	faces_nontarget_rtparam	-0.063
208.018	1	faces_dist_nbackparam	-0.5710000000000001
210.019	1	faces_nontarget_rtparam	0.158
212.02	1	faces_nontarget_rtparam	0.013000000000000001
214.021	1	faces_nontarget_rtparam	0.17600000000000002
216.02200000000002	1	faces_nontarget_rtparam	-0.081
242.016	1	scene_nontarget_nbackparam	-0.5
244.017	1	scene_nontarget_nbackparam	-0.5
246.018	1	scene_dist_rtparam	-0.209
248.018	1	scene_dist_rtparam	-0.18899999999999997
250.019	1	scene_target_nbackparam	-0.4
252.02	1	scene_nontarget_nbackparam	-0.5
254.021	1	scene_dist_rtparam	-0.055
256.022	1	scene_nontarget_nbackparam	-0.5
258.022	1	scene_dist_rtparam	-0.001
260.007	1	scene_nontarget_nbackparam	-0.5
264.008	1	scene_nontarget_nbackparam	0.5
266.009	1	scene_nontarget_nbackparam	0.5
268.01	1	scene_target_nbackparam	0.6
270.01099999999997	1	scene_target_nbackparam	0.6
272.012	1	scene_nontarget_nbackparam	0.5
274.012	1	scene_dist_rtparam	-0.005
276.013	1	scene_target_nbackparam	0.6
278.014	1	scene_target_nbackparam	0.6
280.015	1	scene_nontarget_nbackparam	0.5
282.01599999999996	1	scene_nontarget_nbackparam	0.5
328.01800000000003	1	faces_nontarget_rtparam	-0.012
330.019	1	faces_nontarget_rtparam	-0.061
332.02	1	faces_nontarget_rtparam	-0.008
334.02099999999996	1	faces_nontarget_rtparam	0.006
336.02099999999996	1	faces_nontarget_rtparam	0.09699999999999999
338.022	1	faces_target_rtparam	-0.17300000000000001
340.023	1	faces_nontarget_rtparam	0.149
342.024	1	faces_target_rtparam	0.018000000000000002
344.025	1	faces_nontarget_rtparam	-0.052000000000000005
346.026	1	faces_junk_ons	1
350.027	1	faces_nontarget_rtparam	0.059000000000000004
352.01099999999997	1	faces_target_rtparam	0.021
354.01199999999994	1	faces_nontarget_rtparam	0.003
356.01300000000003	1	faces_nontarget_rtparam	-0.036000000000000004
358.014	1	faces_dist_nbackparam	-0.5710000000000001
360.015	1	faces_target_rtparam	0.245
362.01599999999996	1	faces_target_rtparam	0.07400000000000001
364.01599999999996	1	faces_junk_ons	1
366.017	1	faces_target_rtparam	-0.079
368.01800000000003	1	faces_nontarget_rtparam	-0.132
394.01199999999994	1	scene_nontarget_nbackparam	-0.5
396.01300000000003	1	scene_target_nbackparam	-0.4
398.014	1	scene_target_nbackparam	-0.4
400.014	1	scene_target_nbackparam	-0.4
402.015	1	scene_nontarget_nbackparam	-0.5
404.01599999999996	1	scene_dist_rtparam	0.096
406.017	1	scene_junk_ons	1
408.01800000000003	1	scene_nontarget_nbackparam	-0.5
410.019	1	scene_dist_rtparam	0.095
412.019	1	scene_nontarget_nbackparam	-0.5
416.02099999999996	1	scene_nontarget_nbackparam	0.5
418.022	1	scene_nontarget_nbackparam	0.5
420.023	1	scene_nontarget_nbackparam	0.5
424.00800000000004	1	scene_dist_rtparam	0.11199999999999999
426.009	1	scene_nontarget_nbackparam	0.5
428.009	1	scene_nontarget_nbackparam	0.5
430.01	1	scene_nontarget_nbackparam	0.5
432.01099999999997	1	scene_target_nbackparam	0.6
434.01199999999994	1	scene_dist_rtparam	0.069
