onset	duration	trial_type	weight
24.009	1	faces_nontarget_rtparam	-0.261
26.01	1	faces_nontarget_rtparam	-0.153
28.01	1	faces_dist_nbackparam	-0.5
30.011	1	faces_nontarget_rtparam	0.12
32.012	1	faces_nontarget_rtparam	-0.141
34.013000000000005	1	faces_dist_nbackparam	-0.5
36.014	1	faces_target_rtparam	-0.262
38.015	1	faces_nontarget_rtparam	-0.076
40.015	1	faces_dist_nbackparam	-0.5
42.016000000000005	1	faces_target_rtparam	0.001
46.018	1	scene_nontarget_nbackparam	-0.43799999999999994
48.019	1	scene_nontarget_nbackparam	-0.43799999999999994
50.019	1	scene_junk_ons	1
52.02	1	scene_target_nbackparam	-0.455
54.021	1	scene_junk_ons	1
56.005	1	scene_nontarget_nbackparam	-0.43799999999999994
58.006	1	scene_dist_rtparam	-0.294
60.007	1	scene_nontarget_nbackparam	-0.43799999999999994
62.008	1	scene_nontarget_nbackparam	-0.43799999999999994
64.009	1	scene_nontarget_nbackparam	-0.43799999999999994
90.01899999999999	1	faces_nontarget_rtparam	-0.026000000000000002
92.02	1	faces_nontarget_rtparam	0.069
94.021	1	faces_nontarget_rtparam	0.017
96.022	1	faces_target_rtparam	-0.17600000000000002
98.023	1	faces_junk_ons	1
100.023	1	faces_nontarget_rtparam	0.591
102.024	1	faces_dist_nbackparam	0.5
104.008	1	faces_dist_nbackparam	0.5
106.02600000000001	1	faces_nontarget_rtparam	0.439
108.01	1	faces_junk_ons	1
112.012	1	scene_nontarget_nbackparam	0.562
114.012	1	scene_nontarget_nbackparam	0.562
116.01299999999999	1	scene_nontarget_nbackparam	0.562
118.014	1	scene_dist_rtparam	0.14800000000000002
120.015	1	scene_nontarget_nbackparam	0.562
122.016	1	scene_dist_rtparam	0.10800000000000001
124.01700000000001	1	scene_junk_ons	1
126.01700000000001	1	scene_nontarget_nbackparam	0.562
128.018	1	scene_nontarget_nbackparam	0.562
130.019	1	scene_nontarget_nbackparam	0.562
176.021	1	faces_nontarget_rtparam	-0.094
178.02200000000002	1	faces_target_rtparam	-0.157
180.023	1	faces_nontarget_rtparam	-0.022000000000000002
182.024	1	faces_nontarget_rtparam	-0.037000000000000005
184.025	1	faces_nontarget_rtparam	0.131
186.025	1	faces_nontarget_rtparam	0.044000000000000004
188.02599999999998	1	faces_dist_nbackparam	-0.5
190.01	1	faces_target_rtparam	-0.256
192.011	1	faces_target_rtparam	0.111
194.012	1	faces_nontarget_rtparam	-0.135
198.014	1	scene_nontarget_nbackparam	-0.43799999999999994
200.014	1	scene_nontarget_nbackparam	-0.43799999999999994
202.015	1	scene_nontarget_nbackparam	-0.43799999999999994
204.016	1	scene_target_nbackparam	-0.455
206.017	1	scene_target_nbackparam	-0.455
208.018	1	scene_junk_ons	1
210.019	1	scene_junk_ons	1
212.019	1	scene_nontarget_nbackparam	-0.43799999999999994
214.02	1	scene_dist_rtparam	-0.017
216.021	1	scene_nontarget_nbackparam	-0.43799999999999994
242.015	1	faces_nontarget_rtparam	0.025
244.016	1	faces_nontarget_rtparam	-0.043
246.017	1	faces_target_rtparam	-0.121
248.017	1	faces_nontarget_rtparam	0.055999999999999994
250.018	1	faces_nontarget_rtparam	0.021
252.019	1	faces_nontarget_rtparam	-0.057
254.02	1	faces_junk_ons	1
256.02099999999996	1	faces_dist_nbackparam	0.5
258.022	1	faces_target_rtparam	0.228
260.022	1	faces_junk_ons	1
264.007	1	scene_nontarget_nbackparam	0.562
266.008	1	scene_nontarget_nbackparam	0.562
268.009	1	scene_nontarget_nbackparam	0.562
270.01	1	scene_junk_ons	1
272.01099999999997	1	scene_nontarget_nbackparam	0.562
274.01099999999997	1	scene_target_nbackparam	0.545
276.012	1	scene_junk_ons	1
278.013	1	scene_junk_ons	1
280.014	1	scene_nontarget_nbackparam	0.562
282.015	1	scene_target_nbackparam	0.545
328.017	1	faces_nontarget_rtparam	-0.175
330.01800000000003	1	faces_nontarget_rtparam	-0.264
332.019	1	faces_dist_nbackparam	-0.5
334.019	1	faces_nontarget_rtparam	-0.133
336.02	1	faces_nontarget_rtparam	-0.17300000000000001
338.02099999999996	1	faces_nontarget_rtparam	0.003
340.022	1	faces_dist_nbackparam	-0.5
342.023	1	faces_nontarget_rtparam	-0.135
344.023	1	faces_target_rtparam	0.16
346.024	1	faces_nontarget_rtparam	0.065
350.009	1	scene_nontarget_nbackparam	-0.43799999999999994
352.01	1	scene_nontarget_nbackparam	-0.43799999999999994
354.01099999999997	1	scene_nontarget_nbackparam	-0.43799999999999994
356.01199999999994	1	scene_nontarget_nbackparam	-0.43799999999999994
358.01300000000003	1	scene_target_nbackparam	-0.455
360.01300000000003	1	scene_target_nbackparam	-0.455
362.014	1	scene_nontarget_nbackparam	-0.43799999999999994
364.015	1	scene_nontarget_nbackparam	-0.43799999999999994
366.01599999999996	1	scene_dist_rtparam	-0.23399999999999999
368.017	1	scene_nontarget_nbackparam	-0.43799999999999994
394.027	1	faces_nontarget_rtparam	-0.047
396.01199999999994	1	faces_dist_nbackparam	0.5
400.01300000000003	1	faces_target_rtparam	0.42
402.014	1	faces_nontarget_rtparam	0.10099999999999999
404.015	1	faces_nontarget_rtparam	0.17
406.01599999999996	1	faces_nontarget_rtparam	0.12
408.01599999999996	1	faces_dist_nbackparam	0.5
410.017	1	faces_dist_nbackparam	0.5
412.01800000000003	1	faces_target_rtparam	0.052000000000000005
416.02	1	scene_nontarget_nbackparam	0.562
418.02099999999996	1	scene_nontarget_nbackparam	0.562
420.02099999999996	1	scene_nontarget_nbackparam	0.562
422.022	1	scene_dist_rtparam	0.381
424.006	1	scene_dist_rtparam	0.384
426.00699999999995	1	scene_nontarget_nbackparam	0.562
428.00800000000004	1	scene_target_nbackparam	0.545
430.009	1	scene_nontarget_nbackparam	0.562
432.01	1	scene_dist_rtparam	-0.036000000000000004
434.01	1	scene_nontarget_nbackparam	0.562
