filename	acq_time	operator	randstr
fmap/sub-01_ses-033_dir-AP_run-1_epi.nii.gz	2012-12-17T17:03:50.325000	n/a	5c2f7726
fmap/sub-01_ses-033_dir-PA_run-1_epi.nii.gz	2012-12-17T17:05:00.445000	n/a	f5d14cfb
func/sub-01_ses-033_task-rest_run-1_bold.nii.gz	2012-12-17T17:06:43.427500	n/a	dac7d71e
func/sub-01_ses-033_task-rest_run-1_sbref.nii.gz	2012-12-17T17:06:43.427500	n/a	dac7d71e
fmap/sub-01_ses-033_magnitude1.nii.gz	2012-12-17T17:17:36.790000	n/a	613e0748
fmap/sub-01_ses-033_magnitude2.nii.gz	2012-12-17T17:17:36.790000	n/a	613e0748
fmap/sub-01_ses-033_phasediff.nii.gz	2012-12-17T17:17:37.525000	n/a	26bf02c4
anat/sub-01_ses-033_T1w.nii.gz	2012-12-17T17:20:47.945000	n/a	cd0c909c
anat/sub-01_ses-033_T2w.nii.gz	2012-12-17T17:27:21.782500	n/a	6dc31ed9
