onset	duration	trial_type	weight
2.016	1	faces_nontarget_rtparam	-0.23399999999999999
4.0169999999999995	1	faces_target_rtparam	0.19399999999999998
6.018	1	faces_nontarget_rtparam	-0.001
8.02	1	faces_nontarget_rtparam	0.191
10.021	1	faces_nontarget_rtparam	-0.027000000000000003
12.022	1	faces_target_rtparam	-0.115
14.022	1	faces_nontarget_rtparam	-0.071
18.023	1	faces_nontarget_rtparam	0.28
20.024	1	faces_dist_nbackparam	-0.5
68.009	1	faces_nontarget_rtparam	-0.131
70.01	1	faces_dist_nbackparam	0.5
72.01100000000001	1	faces_nontarget_rtparam	0.14800000000000002
74.012	1	faces_target_rtparam	-0.07400000000000001
76.013	1	faces_nontarget_rtparam	0.096
78.013	1	faces_nontarget_rtparam	-0.027000000000000003
80.014	1	faces_junk_ons	1
82.015	1	faces_target_rtparam	0.14300000000000002
84.016	1	faces_nontarget_rtparam	0.07400000000000001
86.01700000000001	1	faces_target_rtparam	0.086
90.01799999999999	1	scene_nontarget_nbackparam	0.486
92.01899999999999	1	scene_dist_rtparam	-0.166
94.021	1	scene_nontarget_nbackparam	0.486
96.021	1	scene_nontarget_nbackparam	0.486
98.021	1	scene_dist_rtparam	0.19699999999999998
100.006	1	scene_junk_ons	1
102.006	1	scene_nontarget_nbackparam	0.486
104.007	1	scene_junk_ons	1
106.008	1	scene_nontarget_nbackparam	0.486
108.009	1	scene_nontarget_nbackparam	0.486
112.01	1	scene_nontarget_nbackparam	-0.514
114.01100000000001	1	scene_nontarget_nbackparam	-0.514
116.012	1	scene_nontarget_nbackparam	-0.514
118.01299999999999	1	scene_nontarget_nbackparam	-0.514
120.014	1	scene_target_nbackparam	-0.4
122.014	1	scene_nontarget_nbackparam	-0.514
124.015	1	scene_dist_rtparam	-0.243
126.016	1	scene_nontarget_nbackparam	-0.514
128.017	1	scene_dist_rtparam	-0.044000000000000004
130.018	1	scene_nontarget_nbackparam	-0.514
154.02700000000002	1	faces_nontarget_rtparam	-0.218
156.011	1	faces_target_rtparam	0.043
158.012	1	faces_nontarget_rtparam	-0.166
160.013	1	faces_dist_nbackparam	-0.5
162.014	1	faces_nontarget_rtparam	-0.15
164.015	1	faces_nontarget_rtparam	-0.077
166.015	1	faces_nontarget_rtparam	-0.11800000000000001
168.016	1	faces_target_rtparam	-0.08
