filename	acq_time	operator	randstr
func/sub-01_ses-016_task-rest_run-1_bold.nii.gz	2012-10-30T07:36:23.417500	n/a	8396322a
func/sub-01_ses-016_task-rest_run-1_sbref.nii.gz	2012-10-30T07:36:23.417500	n/a	8396322a
fmap/sub-01_ses-016_dir-AP_run-1_epi.nii.gz	2012-10-30T07:50:50.192500	n/a	53a3e80b
fmap/sub-01_ses-016_dir-PA_run-1_epi.nii.gz	2012-10-30T07:54:40.247500	n/a	f2652deb
fmap/sub-01_ses-016_magnitude1.nii.gz	2012-10-30T07:55:13.762500	n/a	6380920a
fmap/sub-01_ses-016_magnitude2.nii.gz	2012-10-30T07:55:13.762500	n/a	6380920a
fmap/sub-01_ses-016_phasediff.nii.gz	2012-10-30T07:55:13.762500	n/a	fd0fa21d
anat/sub-01_ses-016_T2w.nii.gz	2012-10-30T07:58:42.190000	n/a	ce8520e4
