onset	duration	trial_type	weight
7.5166	1.0	abs_coh	-21.4286
12.0166	1.0	abs_coh	-21.4286
19.0166	1.0	abs_coh	-31.4286
22.7666	1.0	abs_coh	38.5714
28.0146	1.0	abs_coh	38.5714
35.5146	1.0	abs_coh	38.5714
41.0146	1.0	abs_coh	-1.4286
46.2646	1.0	abs_coh	-21.4286
49.2646	1.0	abs_coh	-31.4286
54.0146	1.0	abs_coh	-21.4286
58.5146	1.0	abs_coh	-1.4286
62.0146	1.0	abs_coh	38.5714
68.7637	1.0	abs_coh	38.5714
72.5137	1.0	abs_coh	-1.4286
75.5137	1.0	abs_coh	38.5714
83.0137	1.0	abs_coh	-1.4286
86.5137	1.0	abs_coh	-1.4286
91.7637	1.0	abs_coh	-1.4286
95.0137	1.0	abs_coh	-1.4286
100.7637	1.0	abs_coh	-31.4286
104.2637	1.0	abs_coh	-1.4286
108.7627	1.0	abs_coh	-21.4286
113.2627	1.0	abs_coh	-21.4286
117.2627	1.0	abs_coh	-21.4286
120.2627	1.0	abs_coh	-31.4286
126.0127	1.0	abs_coh	38.5714
131.5127	1.0	abs_coh	-21.4286
134.5127	1.0	abs_coh	38.5714
140.0127	1.0	abs_coh	-1.4286
144.0127	1.0	abs_coh	-21.4286
148.2617	1.0	abs_coh	-31.4286
152.2617	1.0	abs_coh	-21.4286
156.7617	1.0	abs_coh	-21.4286
162.2617	1.0	abs_coh	-31.4286
170.5117	1.0	abs_coh	-21.4286
174.0117	1.0	abs_coh	38.5714
179.2617	1.0	abs_coh	38.5714
182.2607	1.0	abs_coh	38.5714
187.7607	1.0	abs_coh	38.5714
197.5107	1.0	abs_coh	38.5714
201.0107	1.0	abs_coh	-21.4286
206.0107	1.0	abs_coh	38.5714
215.7607	1.0	abs_coh	-21.4286
223.5098	1.0	abs_coh	-1.4286
226.7598	1.0	abs_coh	-31.4286
230.2598	1.0	abs_coh	-31.4286
238.5098	1.0	abs_coh	38.5714
242.2598	1.0	abs_coh	38.5714
250.0098	1.0	abs_coh	-1.4286
253.2598	1.0	abs_coh	-21.4286
257.0098	1.0	abs_coh	-1.4286
263.5098	1.0	abs_coh	-1.4286
267.2598	1.0	abs_coh	-1.4286
270.5088	1.0	abs_coh	-21.4286
275.0088	1.0	abs_coh	-1.4286
278.5088	1.0	abs_coh	-1.4286
288.2588	1.0	abs_coh	-1.4286
292.0088	1.0	abs_coh	-1.4286
298.2588	1.0	abs_coh	38.5714
307.7578	1.0	abs_coh	-31.4286
314.5078	1.0	abs_coh	-31.4286
324.5078	1.0	abs_coh	38.5714
329.5078	1.0	abs_coh	38.5714
333.0078	1.0	abs_coh	38.5714
338.0078	1.0	abs_coh	38.5714
341.2568	1.0	abs_coh	-1.4286
347.2568	1.0	abs_coh	-1.4286
350.5068	1.0	abs_coh	-31.4286
356.5068	1.0	abs_coh	-21.4286
361.0068	1.0	abs_coh	-21.4286
364.7568	1.0	abs_coh	-1.4286
368.5068	1.0	abs_coh	-1.4286
372.2568	1.0	abs_coh	-31.4286
375.7568	1.0	abs_coh	-21.4286
380.0068	1.0	abs_coh	-1.4286
383.0059	1.0	abs_coh	38.5714
387.0059	1.0	abs_coh	-21.4286
394.2559	1.0	abs_coh	-21.4286
397.7559	1.0	abs_coh	38.5714
404.0059	1.0	abs_coh	-21.4286
407.5059	1.0	abs_coh	-21.4286
411.0059	1.0	abs_coh	-21.4286
414.7559	1.0	abs_coh	38.5714
421.0059	1.0	abs_coh	-1.4286
