filename	acq_time	operator	randstr
func/sub-01_ses-093_task-rest_run-1_bold.nii.gz	2013-11-26T07:34:58.625000	n/a	f776a82d
func/sub-01_ses-093_task-rest_run-1_sbref.nii.gz	2013-11-26T07:34:58.625000	n/a	f776a82d
func/sub-01_ses-093_task-rest_run-2_bold.nii.gz	2013-11-27T07:34:58.625000	n/a	98a01d48
func/sub-01_ses-093_task-rest_run-2_sbref.nii.gz	2013-11-27T07:34:58.625000	n/a	98a01d48
func/sub-01_ses-093_task-rest_run-3_bold.nii.gz	2013-11-27T07:34:58.625000	n/a	70ba55bb
func/sub-01_ses-093_task-rest_run-3_sbref.nii.gz	2013-11-27T07:34:58.625000	n/a	70ba55bb
func/sub-01_ses-093_task-rest_run-4_bold.nii.gz	2013-12-02T07:34:58.625000	n/a	6e84e93a
func/sub-01_ses-093_task-rest_run-4_sbref.nii.gz	2013-12-02T07:34:58.625000	n/a	6e84e93a
func/sub-01_ses-093_task-rest_run-5_bold.nii.gz	2013-12-02T07:34:58.625000	n/a	2083e933
func/sub-01_ses-093_task-rest_run-5_sbref.nii.gz	2013-12-02T07:34:58.625000	n/a	2083e933
