filename	acq_time	operator	randstr
func/sub-01_ses-052_task-retinotopy_run-1_bold.nii.gz	2013-02-25T16:00:01.200000	n/a	1df69ddb
func/sub-01_ses-052_task-retinotopy_run-1_sbref.nii.gz	2013-02-25T16:00:01.200000	n/a	1df69ddb
func/sub-01_ses-052_task-retinotopy_run-2_bold.nii.gz	2013-02-25T16:06:45.395000	n/a	b01edb5d
func/sub-01_ses-052_task-retinotopy_run-2_sbref.nii.gz	2013-02-25T16:06:45.395000	n/a	b01edb5d
func/sub-01_ses-052_task-retinotopy_run-3_bold.nii.gz	2013-02-25T16:12:22.927500	n/a	cc09983f
func/sub-01_ses-052_task-retinotopy_run-3_sbref.nii.gz	2013-02-25T16:12:22.927500	n/a	cc09983f
func/sub-01_ses-052_task-retinotopy_run-4_bold.nii.gz	2013-02-25T16:22:17.115000	n/a	55ae97e7
func/sub-01_ses-052_task-retinotopy_run-4_sbref.nii.gz	2013-02-25T16:22:17.115000	n/a	55ae97e7
func/sub-01_ses-052_task-retinotopy_run-5_bold.nii.gz	2013-02-25T16:27:48.285000	n/a	7620db9d
func/sub-01_ses-052_task-retinotopy_run-5_sbref.nii.gz	2013-02-25T16:27:48.285000	n/a	7620db9d
anat/sub-01_ses-052_T1w.nii.gz	2013-02-25T16:34:04.710000	n/a	b8d41d32
