onset	duration	trial_type	weight
24.009	1	faces_nontarget_rtparam	-0.015
26.01	1	faces_nontarget_rtparam	-0.051
28.01	1	faces_nontarget_rtparam	-0.004
30.011	1	faces_nontarget_rtparam	0.023
32.012	1	faces_dist_nbackparam	0.5
34.013000000000005	1	faces_dist_nbackparam	0.5
36.014	1	faces_target_rtparam	0.02
38.014	1	faces_dist_nbackparam	0.5
40.015	1	faces_nontarget_rtparam	0.064
42.016000000000005	1	faces_nontarget_rtparam	0.006
46.018	1	faces_nontarget_rtparam	-0.054000000000000006
48.019	1	faces_nontarget_rtparam	-0.135
50.019	1	faces_nontarget_rtparam	-0.053
52.02	1	faces_nontarget_rtparam	-0.09300000000000001
54.021	1	faces_nontarget_rtparam	-0.111
56.022	1	faces_dist_nbackparam	-0.5
58.023	1	faces_nontarget_rtparam	-0.023
60.023999999999994	1	faces_nontarget_rtparam	-0.069
62.023999999999994	1	faces_target_rtparam	-0.10400000000000001
64.025	1	faces_junk_ons	1
68.01	1	scene_nontarget_nbackparam	0.5
70.01100000000001	1	scene_junk_ons	1
72.012	1	scene_nontarget_nbackparam	0.5
74.013	1	scene_target_nbackparam	0.455
76.013	1	scene_nontarget_nbackparam	0.5
78.014	1	scene_nontarget_nbackparam	0.5
80.015	1	scene_dist_rtparam	-0.035
82.016	1	scene_junk_ons	1
86.01799999999999	1	scene_dist_rtparam	0.017
90.01899999999999	1	scene_nontarget_nbackparam	-0.5
92.02	1	scene_nontarget_nbackparam	-0.5
94.021	1	scene_dist_rtparam	0.128
96.005	1	scene_target_nbackparam	-0.545
98.006	1	scene_target_nbackparam	-0.545
100.007	1	scene_nontarget_nbackparam	-0.5
102.007	1	scene_dist_rtparam	-0.034
104.008	1	scene_junk_ons	1
106.009	1	scene_dist_rtparam	0.033
108.01	1	scene_dist_rtparam	0.152
176.021	1	faces_nontarget_rtparam	0.049
178.02200000000002	1	faces_nontarget_rtparam	0.067
180.023	1	faces_target_rtparam	0.026000000000000002
182.024	1	faces_dist_nbackparam	0.5
184.024	1	faces_nontarget_rtparam	0.018000000000000002
186.025	1	faces_nontarget_rtparam	0.064
188.02599999999998	1	faces_dist_nbackparam	0.5
190.01	1	faces_nontarget_rtparam	0.068
192.011	1	faces_nontarget_rtparam	0.07200000000000001
194.012	1	faces_nontarget_rtparam	0.012
198.014	1	faces_nontarget_rtparam	-0.095
200.014	1	faces_nontarget_rtparam	-0.151
202.015	1	faces_target_rtparam	0.031
204.016	1	faces_dist_nbackparam	-0.5
206.017	1	faces_dist_nbackparam	-0.5
208.018	1	faces_nontarget_rtparam	-0.009000000000000001
210.018	1	faces_dist_nbackparam	-0.5
212.019	1	faces_nontarget_rtparam	-0.087
214.02	1	faces_target_rtparam	-0.15
216.021	1	faces_nontarget_rtparam	0.19699999999999998
220.023	1	scene_nontarget_nbackparam	0.5
222.007	1	scene_nontarget_nbackparam	0.5
224.00799999999998	1	scene_nontarget_nbackparam	0.5
226.00799999999998	1	scene_dist_rtparam	0.049
228.00900000000001	1	scene_dist_rtparam	0.08199999999999999
230.01	1	scene_nontarget_nbackparam	0.5
232.011	1	scene_nontarget_nbackparam	0.5
234.012	1	scene_target_nbackparam	0.455
236.012	1	scene_nontarget_nbackparam	0.5
238.013	1	scene_nontarget_nbackparam	0.5
242.015	1	scene_nontarget_nbackparam	-0.5
244.016	1	scene_nontarget_nbackparam	-0.5
246.017	1	scene_nontarget_nbackparam	-0.5
248.017	1	scene_dist_rtparam	-0.252
250.018	1	scene_nontarget_nbackparam	-0.5
252.019	1	scene_nontarget_nbackparam	-0.5
254.02	1	scene_target_nbackparam	-0.545
256.02099999999996	1	scene_nontarget_nbackparam	-0.5
258.022	1	scene_nontarget_nbackparam	-0.5
260.022	1	scene_nontarget_nbackparam	-0.5
328.017	1	faces_nontarget_rtparam	0.019
330.01800000000003	1	faces_nontarget_rtparam	-0.163
332.019	1	faces_target_rtparam	-0.08900000000000001
334.019	1	faces_target_rtparam	-0.076
336.02	1	faces_target_rtparam	0.233
338.02099999999996	1	faces_target_rtparam	0.08
340.022	1	faces_nontarget_rtparam	0.026000000000000002
342.023	1	faces_nontarget_rtparam	0.038
344.023	1	faces_dist_nbackparam	0.5
346.024	1	faces_nontarget_rtparam	0.08900000000000001
350.026	1	faces_nontarget_rtparam	-0.12
352.027	1	faces_nontarget_rtparam	-0.14
354.01099999999997	1	faces_target_rtparam	-0.03
356.01199999999994	1	faces_nontarget_rtparam	0.196
358.01300000000003	1	faces_dist_nbackparam	-0.5
360.01300000000003	1	faces_target_rtparam	0.057999999999999996
362.014	1	faces_nontarget_rtparam	0.299
364.015	1	faces_nontarget_rtparam	0.09300000000000001
366.01599999999996	1	faces_nontarget_rtparam	-0.028999999999999998
368.017	1	faces_dist_nbackparam	-0.5
372.01800000000003	1	scene_nontarget_nbackparam	0.5
374.019	1	scene_nontarget_nbackparam	0.5
376.02	1	scene_nontarget_nbackparam	0.5
378.02099999999996	1	scene_nontarget_nbackparam	0.5
380.022	1	scene_nontarget_nbackparam	0.5
382.022	1	scene_nontarget_nbackparam	0.5
384.023	1	scene_dist_rtparam	0.094
386.00699999999995	1	scene_target_nbackparam	0.455
388.00800000000004	1	scene_nontarget_nbackparam	0.5
390.009	1	scene_target_nbackparam	0.455
394.01099999999997	1	scene_nontarget_nbackparam	-0.5
396.01099999999997	1	scene_nontarget_nbackparam	-0.5
400.01300000000003	1	scene_dist_rtparam	-0.027999999999999997
402.014	1	scene_target_nbackparam	-0.545
404.015	1	scene_target_nbackparam	-0.545
406.01599999999996	1	scene_nontarget_nbackparam	-0.5
408.01599999999996	1	scene_nontarget_nbackparam	-0.5
410.017	1	scene_nontarget_nbackparam	-0.5
412.01800000000003	1	scene_nontarget_nbackparam	-0.5
